Unnamed: 0,Condition,Contrast,List,MeanAffectivity,SubjNo,correct response,date,experiment_name,frameRate,given response,match?,participant,perceptual rating,prime,prime_semantics,rt,session,PairID,W1 score,W2 score
12850,Sklar,50,1,-3.5111111110000004,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,2,root canal,Negative phrase,1.4999079704299998,1,1024.0,0.590909091,0.428571429
12851,Sklar_Hebrew_neutral,50,1,1.65,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,2,ארגז חול,Hebrew,1.6498930454299998,1,,,
12852,Sklar_Hebrew_neutral,80,1,1.95,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,2,סבון גוף,Hebrew,1.5330619812000001,1,,,
12853,New,50,1,2.255813953,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,3,The cat licked Sally,Neutral sentence,1.6832838058500001,1,24.0,,
12854,New,50,1,0.414634146,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,3,Baby chased the dog,Neutral sentence,1.7331240177200002,1,7.0,,
12855,Sklar_Hebrew_negative,80,1,-3.45,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,2,ריח מהפה,Hebrew,1.14141607285,1,,,
12856,Sklar_Hebrew_neutral,80,1,0.35,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,2,מנחת מסוקים,Hebrew,1.24148201942,1,,,
12857,Sklar_Hebrew_negative,80,1,-2.15,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,2,מגולח ראש,Hebrew,1.8497450351700002,1,,,
12858,Sklar_Hebrew_negative,80,1,-3.54,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,2,מנת יתר,Hebrew,1.22161078453,1,,,
12859,Sklar_Hebrew_neutral,80,1,0.85,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,1,תיק גב,Hebrew,0.954967975616,1,,,
12860,Sklar,50,1,0.4318181820000001,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,2,paper clip,Neutral phrase,0.950146913528,1,1009.0,0.5697674420000001,0.222222222
12861,New,50,1,-3.840909091,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,2,The criminal tackled the policeman,Negative sentence,1.2164709568,1,28.0,,
12862,New,50,1,-4.363636364,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,2,Dad slapped the toddler,Negative sentence,1.13820004463,1,5.0,,
12863,Sklar,50,1,0.214285714,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,3,cogwheel,Neutral phrase,1.2500250339499999,1,1003.0,-0.023255814,0.80952381
12864,Sklar_Hebrew_neutral,50,1,0.95,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,2,מהדק נייר,Hebrew,1.27183508873,1,,,
12865,Sklar_Hebrew_negative,50,1,-3.85,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,2,נרדם בנהיגה,Hebrew,1.13813090324,1,,,
12866,New,50,1,-1.159090909,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,1,The kitten chewed the lawnmower,Neutral sentence,0.9500582218170001,1,15.0,,
12867,Sklar_Hebrew_neutral,80,1,0.65,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,2,מעבר חצייה,Hebrew,1.03354501724,1,,,
12868,Sklar_Hebrew_negative,80,1,-2.68,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,1,טיפול שורש,Hebrew,0.824720144272,1,,,
12869,Sklar_Hebrew_negative,50,1,-3.85,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,2,מצב צמח,Hebrew,1.53818392754,1,,,
12870,Sklar_Hebrew_neutral,80,1,1.65,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,2,ארגז חול,Hebrew,0.8882560729979999,1,,,
12871,Sklar_Hebrew_neutral,80,1,2.05,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,2,ארון בגדים,Hebrew,1.3883712291699999,1,,,
12872,Sklar_Hebrew_neutral,50,1,0.85,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,2,תיק גב,Hebrew,1.76626801491,1,,,
12873,Sklar_Hebrew_negative,50,1,-1.74,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,3,פיק ברכיים,Hebrew,1.38794994354,1,,,
12874,Sklar_Hebrew_negative,80,1,-4.15,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,2,יתד בעין,Hebrew,1.7666959762599999,1,,,
12875,Sklar_Hebrew_neutral,80,1,-0.3,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,2,שמשה קדמית,Hebrew,1.8499181270599998,1,,,
12876,New,50,1,-1.090909091,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,3,cow pat,Negative phrase,1.6077668666799998,1,1036.0,0.977272727,0.954545455
12877,Sklar,50,1,0.181818182,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,3,carpark,Neutral phrase,1.1714861393,1,1008.0,1.078651685,1.9534883719999998
12878,Sklar,50,1,-4.395348837,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,3,concentration camp,Negative phrase,1.19991111755,1,1026.0,1.534883721,1.1590909090000001
12879,New,50,1,0.071428571,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,2,The pig was a male,Neutral sentence,1.20497703552,1,18.0,,
12880,Sklar_Hebrew_negative,80,1,-2.7,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,1,לקפוץ מהגג,Hebrew,0.9502198696140001,1,,,
12881,Sklar_Hebrew_neutral,50,1,0.4,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,2,ידית אחיזה,Hebrew,1.17456507683,1,,,
12882,Sklar,50,1,0.5111111110000001,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,1,tile roof,Neutral phrase,1.10488986969,1,1002.0,0.418604651,0.790697674
12883,Sklar,50,1,0.325581395,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,1,gear shift,Neutral phrase,0.9501011371610001,1,1010.0,0.428571429,0.333333333
12884,New,50,1,-3.139534884,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,1,water boarding,Negative phrase,1.00000405312,1,1034.0,1.3023255809999998,0.159090909
12885,Sklar_Hebrew_neutral,50,1,1.05,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,1,דלת כניסה,Hebrew,1.3000178337100001,1,,,
12886,Sklar_Hebrew_neutral,50,1,1.9,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,2,חולצה מגוהצת,Hebrew,1.16672110558,1,,,
12887,Sklar,50,1,0.454545455,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,2,windshield,Neutral phrase,1.12445902824,1,1016.0,0.477272727,1.5681818180000002
12888,Sklar,50,1,0.613636364,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,2,pedestrian crossing,Neutral phrase,1.02142810822,1,1013.0,0.46666666700000003,0.26829268300000003
12889,Sklar,50,1,-0.666666667,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,2,speed bumps,Neutral phrase,1.20017814636,1,1015.0,0.166666667,-0.7333333329999999
12890,New,50,1,-0.955555556,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,1,Bobby ate the boar,Neutral sentence,0.800076007843,1,3.0,,
12891,Sklar_Hebrew_neutral,80,1,0.35,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,2,שרפרף מעץ,Hebrew,0.891322135925,1,,,
12892,New,50,1,1.931818182,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,1,Sam hit the ball,Neutral sentence,1.19151306152,1,16.0,,
12893,Sklar_Hebrew_negative,50,1,-3.35,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,1,פיטריות ברגליים,Hebrew,0.97150015831,1,,,
12894,New,50,1,0.186046512,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,1,Andy cut the paper,Neutral sentence,0.983296871185,1,17.0,,
12895,Sklar,50,1,0.681818182,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,2,hand rail,Neutral phrase,1.16675186157,1,1007.0,0.704545455,0.348837209
12896,Sklar_Hebrew_neutral,50,1,-0.3,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,1,שמשה קדמית,Hebrew,0.983556032181,1,,,
12897,Sklar,50,1,-2.933333333,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,0,,0,bad breath,Negative phrase,0.44547796249399996,1,1032.0,-2.9318181819999998,1.3170731709999999
12898,Sklar_Hebrew_neutral,80,1,1.9,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,1,חולצה מגוהצת,Hebrew,0.766788005829,1,,,
12899,New,50,1,-2.046511628,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,1,The baby hit Mum,Neutral sentence,0.783602952957,1,14.0,,
12900,Sklar,50,1,0.8863636359999999,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,1,computer screen,Neutral phrase,0.838480949402,1,1012.0,1.727272727,0.311111111
12901,New,50,1,-3.5348837210000004,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,3,frost bite,Negative phrase,1.29131698608,1,1042.0,-0.813953488,-1.7777777780000001
12902,Sklar_Hebrew_negative,50,1,2.25,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,1,פנס בעין,Hebrew,1.13347411156,1,,,
12903,New,50,1,-2.585365854,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,1,The toddler slapped dad,Neutral sentence,0.8078560829160001,1,5.0,,
12904,New,50,1,-2.545454545,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,1,dentist drill,Negative phrase,1.11676883698,1,1046.0,-0.977777778,-0.093023256
12905,Sklar_Hebrew_neutral,80,1,1.45,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,3,תיקרה גבוהה,Hebrew,1.0165960788700001,1,,,
12906,Sklar,50,1,0.522727273,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,2,apartment building,Neutral phrase,1.06652879715,1,1001.0,0.795454545,1.113636364
12907,Sklar_Hebrew_negative,80,1,-2.05,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,2,שיער פנים,Hebrew,1.33307003975,1,,,
12908,New,50,1,2.022727273,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,2,The policeman tackled the criminal,Neutral sentence,0.958106994629,1,28.0,,
12909,Sklar_Hebrew_neutral,80,1,0.3,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,2,תיבת דואר,Hebrew,1.03340601921,1,,,
12910,Sklar_Hebrew_neutral,50,1,-0.1,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,3,מוט הילוכים,Hebrew,1.1336359977700001,1,,,
12911,New,50,1,-4.581395349,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,0,,0,The car crushed the officer,Negative sentence,0.750159025192,1,9.0,,
12912,New,50,1,-3.933333333,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,2,The fish ate the people,Negative sentence,1.06661319733,1,25.0,,
12913,New,50,1,-0.909090909,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,1,The dog jumped on Steve,Neutral sentence,0.7145719528200001,1,11.0,,
12914,New,50,1,-2.022727273,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,3,The paper cut Andy,Negative sentence,1.15791988373,1,17.0,,
12915,Sklar_Hebrew_neutral,50,1,1.95,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,2,סבון גוף,Hebrew,1.15470695496,1,,,
12916,New,50,1,-1.113636364,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,1,The bridge went over Claire,Neutral sentence,0.974679946899,1,20.0,,
12917,New,50,1,-1.4883720930000002,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,1,The photographer shot the actor,Neutral sentence,0.8915059566500001,1,19.0,,
12918,New,50,1,-2.311111111,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,1,Steve jumped on the dog,Negative sentence,1.0665271282200002,1,11.0,,
12919,New,50,1,0.522727273,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,2,letterbox,Neutral phrase,0.9833011627200001,1,1018.0,0.8444444440000001,0.244186047
12920,New,50,1,-2.23255814,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,2,The male was a pig,Negative sentence,1.1832818985,1,18.0,,
12921,Sklar_Hebrew_negative,50,1,-4.1,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,1,סחר בנשים,Hebrew,0.76682806015,1,,,
12922,Sklar,50,1,2.11627907,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,2,ironed shirt,Neutral phrase,0.9499480724330001,1,1006.0,0.837209302,0.7111111109999999
12923,Sklar,50,1,-2.8604651160000003,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,2,black eye,Negative phrase,1.17172789574,1,1031.0,-0.297619048,1.0
12924,Sklar_Hebrew_neutral,80,1,0.1,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,1,פסי האטה,Hebrew,1.2214438915299999,1,,,
12925,Sklar_Hebrew_neutral,80,1,0.85,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,1,דף שורות,Hebrew,1.31661295891,1,,,
12926,Sklar_Hebrew_negative,50,1,-4.35,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,1,מחנה ריכוז,Hebrew,1.24984788895,1,,,
12927,Sklar_Hebrew_negative,50,1,-2.7,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,1,לקפוץ מהגג,Hebrew,0.9882829189299999,1,,,
12928,New,50,1,-3.222222222,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,2,The officer crushed the car,Neutral sentence,1.1216609478,1,9.0,,
12929,New,50,1,-1.414634146,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,1,Claire dragged the car,Neutral sentence,0.966539859772,1,12.0,,
12930,New,50,1,0.045454545,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,1,The journalist followed the attacker,Neutral sentence,0.758364915848,1,21.0,,
12931,Sklar,50,1,-4.658536585,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,1,human trafficking,Negative phrase,0.9500308036799998,1,1050.0,1.651162791,-3.244444444
12932,Sklar_Hebrew_negative,80,1,-3.55,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,1,רכב הפוך,Hebrew,1.0382230281799998,1,,,
12933,Sklar_Hebrew_negative,50,1,-2.05,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,2,שיער פנים,Hebrew,1.06685090065,1,,,
12934,New,50,1,-4.522727273,71,up,2016_Jan_18_1028,CFS popping time,60.018602414899995,up,1,,2,John kicked the baby,Negative sentence,0.808537960052,1,13.0,,
12935,New,50,1,-4.023255814,71,down,2016_Jan_18_1028,CFS popping time,60.018602414899995,down,1,,1,The attacker followed the journalist,Negative sentence,0.850178003311,1,21.0,,
12936,New,50,1,-1.414634146,72,up,2016_Jan_18_0946,CFS popping time,60.0661338344,up,1,,2,Claire dragged the car,Neutral sentence,1.03316807747,1,12.0,,
12937,New,50,1,-1.0,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,2,Claire went over the bridge,Negative sentence,1.1498038768799999,1,20.0,,
12938,New,50,1,0.414634146,72,up,2016_Jan_18_0946,CFS popping time,60.0661338344,up,1,,3,Baby chased the dog,Neutral sentence,1.05468392372,1,7.0,,
12939,New,50,1,-4.581395349,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,2,The car crushed the officer,Negative sentence,1.15452885628,1,9.0,,
12940,New,50,1,0.772727273,72,up,2016_Jan_18_0946,CFS popping time,60.0661338344,up,1,,2,desk lamp,Neutral phrase,1.02131509781,1,1022.0,0.523809524,0.9069767440000001
12941,Sklar_Hebrew_negative,50,1,-2.25,72,up,2016_Jan_18_0946,CFS popping time,60.0661338344,up,1,,1,סוף העולם,Hebrew,1.05795884132,1,,,
12942,Sklar_Hebrew_neutral,80,1,0.4,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,1,ידית אחיזה,Hebrew,1.10487294197,1,,,
12943,Sklar_Hebrew_negative,80,1,-3.1,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,2,מנוחת עולמים,Hebrew,0.991235971451,1,,,
12944,Sklar_Hebrew_neutral,50,1,0.35,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,2,מנחת מסוקים,Hebrew,1.54986095428,1,,,
12945,Sklar_Hebrew_neutral,80,1,0.35,72,up,2016_Jan_18_0946,CFS popping time,60.0661338344,up,1,,2,שרפרף מעץ,Hebrew,0.954770088196,1,,,
12946,Sklar,50,1,1.6976744190000002,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,2,body wash,Neutral phrase,1.1667499542200002,1,1014.0,0.365853659,1.0731707320000001
12947,New,50,1,0.071428571,72,up,2016_Jan_18_0946,CFS popping time,60.0661338344,up,1,,3,The pig was a male,Neutral sentence,1.01687407494,1,18.0,,
12948,Sklar_Hebrew_negative,80,1,-4.1,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,2,סחר בנשים,Hebrew,0.804903030396,1,,,
12949,New,50,1,-2.311111111,72,up,2016_Jan_18_0946,CFS popping time,60.0661338344,up,1,,3,Steve jumped on the dog,Negative sentence,0.8048620223999999,1,11.0,,
12950,Sklar,50,1,0.4318181820000001,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,2,paper clip,Neutral phrase,1.02142119408,1,1009.0,0.5697674420000001,0.222222222
12951,Sklar,50,1,0.5111111110000001,72,up,2016_Jan_18_0946,CFS popping time,60.0661338344,up,1,,3,tile roof,Neutral phrase,0.8880538940430001,1,1002.0,0.418604651,0.790697674
12952,New,50,1,0.045454545,72,up,2016_Jan_18_0946,CFS popping time,60.0661338344,up,1,,3,The journalist followed the attacker,Neutral sentence,1.03339600563,1,21.0,,
12953,Sklar_Hebrew_neutral,80,1,0.3,72,up,2016_Jan_18_0946,CFS popping time,60.0661338344,up,1,,2,תיבת דואר,Hebrew,1.01696491241,1,,,
12954,Sklar_Hebrew_neutral,80,1,1.15,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,3,גג-רעפים,Hebrew,0.854885101318,1,,,
12955,Sklar,50,1,0.292682927,72,up,2016_Jan_18_0946,CFS popping time,60.0661338344,up,1,,2,wooden stool,Neutral phrase,1.07125401497,1,1017.0,0.295454545,-0.14285714300000002
12956,Sklar_Hebrew_neutral,80,1,-0.2,72,up,2016_Jan_18_0946,CFS popping time,60.0661338344,up,1,,3,גלגל שיניים,Hebrew,0.817055940628,1,,,
12957,Sklar_Hebrew_negative,80,1,-2.7,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,2,לקפוץ מהגג,Hebrew,0.9546909332279999,1,,,
12958,New,50,1,1.404761905,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,2,The people ate the fish,Neutral sentence,0.921977043152,1,25.0,,
12959,New,50,1,-3.536585366,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,3,The washer spun the child,Negative sentence,0.9549670219419999,1,27.0,,
12960,Sklar,50,1,-2.255813953,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,1,weak knees,Negative phrase,1.5331869125400002,1,1030.0,-1.880952381,0.418604651
12961,New,50,1,-2.644444444,72,up,2016_Jan_18_0946,CFS popping time,60.0661338344,up,1,,3,The ball hit Sam,Negative sentence,0.974403142929,1,16.0,,
12962,Sklar_Hebrew_negative,80,1,-4.35,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,3,מחנה ריכוז,Hebrew,0.771681070328,1,,,
12963,Sklar_Hebrew_negative,50,1,-4.1,72,up,2016_Jan_18_0946,CFS popping time,60.0661338344,up,1,,2,סחר בנשים,Hebrew,0.816879034042,1,,,
12964,New,50,1,-2.790697674,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,3,missing teeth,Negative phrase,0.899899959564,1,1037.0,-2.522727273,0.651162791
12965,Sklar_Hebrew_neutral,80,1,0.35,72,up,2016_Jan_18_0946,CFS popping time,60.0661338344,up,1,,3,מנחת מסוקים,Hebrew,0.821535825729,1,,,
12966,New,50,1,-2.022727273,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,2,The paper cut Andy,Negative sentence,1.03339600563,1,17.0,,
12967,New,50,1,-3.139534884,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,2,water boarding,Negative phrase,1.24975800514,1,1034.0,1.3023255809999998,0.159090909
12968,Sklar_Hebrew_neutral,80,1,1.9,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,2,חולצה מגוהצת,Hebrew,0.950193166733,1,,,
12969,Sklar_Hebrew_neutral,50,1,0.65,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,2,מעבר חצייה,Hebrew,1.00021195412,1,,,
12970,Sklar_Hebrew_negative,50,1,-3.85,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,3,נרדם בנהיגה,Hebrew,0.821624994278,1,,,
12971,Sklar,50,1,-2.933333333,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,3,bad breath,Negative phrase,1.54959416389,1,1032.0,-2.9318181819999998,1.3170731709999999
12972,Sklar_Hebrew_neutral,50,1,0.85,72,up,2016_Jan_18_0946,CFS popping time,60.0661338344,up,1,,1,תיק גב,Hebrew,1.40466499329,1,,,
12973,New,50,1,-3.840909091,72,up,2016_Jan_18_0946,CFS popping time,60.0661338344,up,1,,2,The criminal tackled the policeman,Negative sentence,0.949911117554,1,28.0,,
12974,New,50,1,-1.4883720930000002,72,up,2016_Jan_18_0946,CFS popping time,60.0661338344,up,1,,3,The photographer shot the actor,Neutral sentence,1.06654381752,1,19.0,,
12975,Sklar_Hebrew_negative,80,1,-3.85,72,up,2016_Jan_18_0946,CFS popping time,60.0661338344,up,1,,2,מצב צמח,Hebrew,1.12151312828,1,,,
12976,Sklar_Hebrew_negative,50,1,-2.55,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,2,שטיפת קיבה,Hebrew,1.41654586792,1,,,
12977,New,50,1,-0.511627907,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,1,The nurse injected the patient,Neutral sentence,0.983389854431,1,1.0,,
12978,Sklar_Hebrew_neutral,80,1,0.65,72,up,2016_Jan_18_0946,CFS popping time,60.0661338344,up,1,,2,מעבר חצייה,Hebrew,0.8835651874539999,1,,,
12979,Sklar_Hebrew_neutral,50,1,-0.3,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,2,שמשה קדמית,Hebrew,1.11686396599,1,,,
12980,Sklar_Hebrew_neutral,80,1,0.1,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,2,פסי האטה,Hebrew,0.900042057037,1,,,
12981,Sklar_Hebrew_neutral,50,1,1.05,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,2,דלת כניסה,Hebrew,1.12155985832,1,,,
12982,Sklar_Hebrew_negative,50,1,-2.05,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,2,שיער פנים,Hebrew,1.11683702469,1,,,
12983,New,50,1,-4.243902439,72,up,2016_Jan_18_0946,CFS popping time,60.0661338344,up,1,,3,The brick hit the baby,Negative sentence,0.9668788909909999,1,10.0,,
12984,Sklar,50,1,-2.8409090910000003,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,3,upside-down car,Negative phrase,0.8334298133849999,1,1045.0,-1.11627907,1.078651685
12985,New,50,1,2.681818182,72,up,2016_Jan_18_0946,CFS popping time,60.0661338344,up,1,,2,The bunny outwitted the hunter,Neutral sentence,0.9383268356319999,1,22.0,,
12986,New,50,1,3.545454545,72,up,2016_Jan_18_0946,CFS popping time,60.0661338344,up,1,,3,The fireman killed the fire,Neutral sentence,1.00023889542,1,4.0,,
12987,New,50,1,-2.80952381,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,2,The dog scared the child,Negative sentence,1.00496506691,1,26.0,,
12988,Sklar_Hebrew_negative,80,1,-2.05,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,3,שיער פנים,Hebrew,0.7415418624879999,1,,,
12989,Sklar_Hebrew_negative,80,1,2.25,72,up,2016_Jan_18_0946,CFS popping time,60.0661338344,up,1,,2,פנס בעין,Hebrew,0.8333950042720001,1,,,
12990,New,50,1,-2.545454545,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,2,dentist drill,Negative phrase,1.12108802795,1,1046.0,-0.977777778,-0.093023256
12991,Sklar_Hebrew_neutral,80,1,1.05,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,3,דלת כניסה,Hebrew,0.824333906174,1,,,
12992,Sklar_Hebrew_negative,50,1,-1.74,72,up,2016_Jan_18_0946,CFS popping time,60.0661338344,up,1,,2,פיק ברכיים,Hebrew,1.10021114349,1,,,
12993,Sklar,50,1,-3.833333333,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,3,overdose,Negative phrase,0.958231925964,1,1027.0,0.073170732,-0.386363636
12994,Sklar_Hebrew_negative,50,1,2.25,72,up,2016_Jan_18_0946,CFS popping time,60.0661338344,up,1,,2,פנס בעין,Hebrew,0.791187047958,1,,,
12995,Sklar_Hebrew_neutral,50,1,2.05,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,3,ארון בגדים,Hebrew,0.7502388954160001,1,,,
12996,Sklar_Hebrew_neutral,50,1,0.2,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,2,מגרש חנייה,Hebrew,0.938226938248,1,,,
12997,Sklar_Hebrew_neutral,80,1,1.65,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,3,ארגז חול,Hebrew,0.950299978256,1,,,
12998,Sklar_Hebrew_negative,50,1,-3.85,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,2,מצב צמח,Hebrew,0.738139867783,1,,,
12999,Sklar,50,1,0.214285714,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,3,cogwheel,Neutral phrase,1.01690196991,1,1003.0,-0.023255814,0.80952381
13000,Sklar_Hebrew_neutral,80,1,-0.1,72,down,2016_Jan_18_0946,CFS popping time,60.0661338344,down,1,,2,מוט הילוכים,Hebrew,0.7667551040649999,1,,,
13001,New,50,1,-1.136363636,72,up,2016_Jan_18_0946,CFS popping time,60.0661338344,up,1,,3,The child scared the dog,Neutral sentence,0.983279943466,1,26.0,,
