,Unnamed: 0,Condition,Contrast,List,MeanAffectivity,SubjNo,Unnamed: 16,Unnamed: 17,correct response,date,experiment_name,frameRate,given response,match?,participant,perceptual rating,prime,prime_semantics,rt,session,PairID
1781,17,New,50,1,-3.222222222,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,2,The officer crushed the car,Neutral sentence,0.816993951797,1,9
1782,18,New,50,1,-1.113636364,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,2,The bridge went over Claire,Neutral sentence,0.788120031357,1,20
1783,19,New,50,1,-2.348837209,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,2,The baby hit the brick,Neutral sentence,0.783499956131,1,10
1784,20,New,50,1,0.363636364,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,3,traffic light,Neutral phrase,0.883414983749,1,1051
1785,21,New,50,1,-4.627906977,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,The car dragged Claire,Negative sentence,1.11670017242,1,12
1786,22,Sklar_Hebrew_neutral,80,1,1.45,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,תיקרה גבוהה,Hebrew,0.833724975586,1,
1787,23,New,50,1,-2.731707317,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,2,computer bug,Negative phrase,0.758090019226,1,1039
1788,24,Sklar,50,1,0.813953488,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,2,high ceiling,Neutral phrase,1.07440900803,1,1020
1789,25,Sklar_Hebrew_negative,80,1,-3.55,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,רכב הפוך,Hebrew,0.666882991791,1,
1790,26,Sklar_Hebrew_neutral,50,1,-0.3,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,שמשה קדמית,Hebrew,0.788220882416,1,
1791,27,New,50,1,-1.952380952,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,black head,Negative phrase,0.924587965012,1,1043
1792,28,New,50,1,-2.833333333,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,The dog chased baby,Negative sentence,0.871454000473,1,7
1793,29,Sklar,50,1,0.454545455,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,windshield,Neutral phrase,1.15006089211,1,1016
1794,30,Sklar_Hebrew_neutral,80,1,0.65,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,2,מעבר חצייה,Hebrew,0.700193881989,1,
1795,31,Sklar_Hebrew_neutral,50,1,0.95,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,מהדק נייר,Hebrew,0.983589887619,1,
1796,32,Sklar_Hebrew_negative,50,1,-4.35,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,מחנה ריכוז,Hebrew,0.754976034164,1,
1797,33,Sklar,50,1,0.88372093,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,front door,Neutral phrase,0.933561086655,1,1004
1798,34,New,50,1,-1.840909091,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,spotty face,Negative phrase,0.974726200104,1,1038
1799,35,Sklar_Hebrew_negative,50,1,-3.11,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,1,ליל הבדולח,Hebrew,0.788199186325,1,
1800,36,Sklar_Hebrew_neutral,50,1,0.35,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,שרפרף מעץ,Hebrew,0.866786003113,1,
1801,37,New,50,1,-2.790697674,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,2,missing teeth,Negative phrase,0.700227975845,1,1037
1802,38,New,50,1,-3.146341463,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,The octopus caught Harry,Negative sentence,0.899967908859,1,6
1803,39,Sklar_Hebrew_neutral,80,1,0.35,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,3,מנחת מסוקים,Hebrew,0.646112918854,1,
1804,40,New,50,1,0.414634146,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,Baby chased the dog,Neutral sentence,0.774842023849,1,7
1805,41,New,50,1,-2.545454545,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,2,dentist drill,Negative phrase,0.733693122864,1,1046
1806,42,New,50,1,-1.4883720930000002,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,The photographer shot the actor,Neutral sentence,0.888000965118,1,19
1807,43,Sklar_Hebrew_negative,50,1,-2.7,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,1,לקפוץ מהגג,Hebrew,0.900395870209,1,
1808,44,New,50,1,-1.048780488,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,3,Sally licked the cat,Negative sentence,0.791424036026,1,24
1809,45,New,50,1,-4.243902439,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,3,The brick hit the baby,Negative sentence,0.713630914688,1,10
1810,46,Sklar_Hebrew_neutral,80,1,1.65,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,2,ארגז חול,Hebrew,0.633604049683,1,
1811,47,New,50,1,-4.581395349,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,The car crushed the officer,Negative sentence,0.666969060898,1,9
1812,48,New,50,1,-4.195121951,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,3,Mum hit the baby,Negative sentence,0.679332017899,1,14
1813,49,Sklar_Hebrew_neutral,50,1,0.4,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,ידית אחיזה,Hebrew,0.891397953033,1,
1814,50,Sklar_Hebrew_neutral,80,1,0.2,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,3,מגרש חנייה,Hebrew,0.766717910767,1,
1815,51,New,50,1,-3.5348837210000004,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,frost bite,Negative phrase,0.866677999496,1,1042
1816,52,Sklar_Hebrew_negative,50,1,-2.0,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,בן-כלבה,Hebrew,0.883141040802,1,
1817,53,New,50,1,2.022727273,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,2,The policeman tackled the criminal,Neutral sentence,0.716213941574,1,28
1818,54,Sklar_Hebrew_neutral,50,1,0.75,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,1,מסך מחשב,Hebrew,0.907978057861,1,
1819,55,New,50,1,-4.522727273,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,John kicked the baby,Negative sentence,0.700147867203,1,13
1820,56,New,50,1,-4.658536585,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,The boar ate Bobby,Negative sentence,0.713247060776,1,3
1821,57,Sklar_Hebrew_negative,50,1,-2.55,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,שטיפת קיבה,Hebrew,0.645303010941,1,
1822,58,Sklar_Hebrew_negative,80,1,-4.35,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,מחנה ריכוז,Hebrew,0.666807174683,1,
1823,59,Sklar,50,1,2.11627907,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,ironed shirt,Neutral phrase,0.712368965149,1,1006
1824,60,New,50,1,-2.022727273,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,The paper cut Andy,Negative sentence,0.738373994827,1,17
1825,61,New,50,1,-0.06818181799999999,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,down,0,,0,The child spun the washer,Neutral sentence,0.700272083282,1,27
1826,62,Sklar,50,1,1.6976744190000002,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,body wash,Neutral phrase,1.06659412384,1,1014
1827,63,New,50,1,2.558139535,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,The soldiers captured the terrorists,Neutral sentence,0.783298969269,1,23
1828,64,New,50,1,-4.302325581,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,kidnap,Negative phrase,0.916596889496,1,1040
1829,65,New,50,1,1.3023255809999998,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,1,dining table,Neutral phrase,0.816669940948,1,1023
1830,66,New,50,1,1.272727273,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,The elephant caught the poacher,Neutral sentence,0.866751909256,1,8
1831,67,Sklar_Hebrew_negative,80,1,-2.15,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,מגולח ראש,Hebrew,0.804811000824,1,
1832,68,Sklar_Hebrew_neutral,80,1,0.35,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,שרפרף מעץ,Hebrew,1.74960398674,1,
1833,69,New,50,1,0.181818182,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,Harry caught the octopus,Neutral sentence,0.954741001129,1,6
1834,70,Sklar,50,1,-0.13636363599999998,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,2,facial hair,Negative phrase,0.883228063583,1,1049
1835,71,New,50,1,1.931818182,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,Sam hit the ball,Neutral sentence,0.888392925262,1,16
1836,72,Sklar_Hebrew_neutral,50,1,-0.2,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,גלגל שיניים,Hebrew,0.75487112999,1,
1837,73,Sklar,50,1,-2.8604651160000003,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,black eye,Negative phrase,0.800083875656,1,1031
1838,74,Sklar,50,1,0.674418605,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,helicopter pad,Neutral phrase,0.712319135666,1,1011
1839,75,New,50,1,-2.80952381,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,2,The dog scared the child,Negative sentence,0.866938114166,1,26
1840,76,New,50,1,0.071428571,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,The pig was a male,Neutral sentence,0.833383083344,1,18
1841,77,New,50,1,-3.139534884,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,1,water boarding,Negative phrase,0.788283109665,1,1034
1842,78,New,50,1,-3.511627907,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,1,The patient injected the nurse,Negative sentence,0.738319158554,1,1
1843,79,New,50,1,-0.909090909,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,1,The dog jumped on Steve,Neutral sentence,0.733669996262,1,11
1844,80,New,50,1,-0.511627907,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,The nurse injected the patient,Neutral sentence,0.774700164795,1,1
1845,81,Sklar_Hebrew_negative,80,1,-3.85,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,נרדם בנהיגה,Hebrew,0.633459091187,1,
1846,82,Sklar_Hebrew_neutral,80,1,0.3,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,2,תיבת דואר,Hebrew,0.611596107483,1,
1847,83,Sklar,50,1,-3.813953488,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,electric chair,Negative phrase,0.771547079086,1,1048
1848,84,Sklar_Hebrew_neutral,50,1,1.65,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,1,ארגז חול,Hebrew,2.08296084404,1,
1849,85,New,50,1,-4.048780488,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,The poacher caught the elephant,Negative sentence,0.821527957916,1,8
1850,86,Sklar,50,1,0.8863636359999999,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,computer screen,Neutral phrase,0.816988945007,1,1012
1851,87,New,50,1,0.186046512,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,1,Andy cut the paper,Neutral sentence,0.766914129257,1,17
1852,88,Sklar_Hebrew_neutral,80,1,0.85,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,1,תיק גב,Hebrew,0.600786924362,1,
1853,89,New,50,1,-3.840909091,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,1,The criminal tackled the policeman,Negative sentence,0.73824095726,1,28
1854,90,Sklar_Hebrew_negative,50,1,-2.05,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,1,שיער פנים,Hebrew,0.838209867477,1,
1855,91,Sklar,50,1,-3.285714286,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,2,skinhead,Negative phrase,0.888242959976,1,1025
1856,92,Sklar_Hebrew_neutral,80,1,1.9,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,חולצה מגוהצת,Hebrew,0.633624792099,1,
1857,93,Sklar_Hebrew_neutral,80,1,0.4,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,1,ידית אחיזה,Hebrew,0.6669049263,1,
1858,94,New,50,1,-2.046511628,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,1,The baby hit Mum,Neutral sentence,0.899756908417,1,14
1859,95,New,50,1,-4.744186047,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,2,The lawnmower chewed the kitten,Negative sentence,0.7153840065,1,15
1860,96,Sklar_Hebrew_negative,80,1,-1.74,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,פיק ברכיים,Hebrew,0.78355884552,1,
1861,97,Sklar,50,1,-0.666666667,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,3,speed bumps,Neutral phrase,0.750201940536,1,1015
1862,98,Sklar_Hebrew_neutral,80,1,0.75,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,3,מסך מחשב,Hebrew,0.678246021271,1,
1863,99,Sklar_Hebrew_negative,80,1,-3.54,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,מנת יתר,Hebrew,0.600287914276,1,
1864,100,Sklar,50,1,-3.488372093,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,foot fungus,Negative phrase,0.649605035782,1,1029
1865,101,Sklar_Hebrew_neutral,80,1,1.15,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,2,גג-רעפים,Hebrew,0.70025396347,1,
1866,102,Sklar_Hebrew_neutral,50,1,0.2,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,מגרש חנייה,Hebrew,0.600074052811,1,
1867,103,Sklar_Hebrew_negative,80,1,-3.11,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,ליל הבדולח,Hebrew,0.71208691597,1,
1868,104,Sklar_Hebrew_negative,80,1,-2.05,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,שיער פנים,Hebrew,0.666676998138,1,
1869,105,Sklar_Hebrew_neutral,50,1,-0.1,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,מוט הילוכים,Hebrew,0.712918996811,1,
1870,106,New,50,1,-4.023255814,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,The attacker followed the journalist,Negative sentence,0.866679906845,1,21
1871,107,Sklar_Hebrew_negative,50,1,-2.15,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,1,מגולח ראש,Hebrew,1.30452418327,1,
1872,108,Sklar_Hebrew_negative,80,1,-2.25,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,1,סוף העולם,Hebrew,0.983214139938,1,
1873,109,Sklar_Hebrew_negative,50,1,-3.55,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,1,רכב הפוך,Hebrew,6.29793190956,1,
1874,110,Sklar_Hebrew_negative,80,1,-4.1,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,0,סחר בנשים,Hebrew,3.54016590118,1,
1875,111,Sklar,50,1,-2.8409090910000003,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,upside-down car,Negative phrase,2.68296790123,1,1045
1876,112,Sklar_Hebrew_neutral,80,1,0.85,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,2,דף שורות,Hebrew,1.27471399307,1,
1877,113,New,50,1,-1.136363636,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,The child scared the dog,Neutral sentence,0.991319894791,1,26
1878,114,Sklar_Hebrew_neutral,50,1,0.2,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,None,0,,0,בניין דירות,Hebrew,None,1,
1879,115,New,50,1,-2.311111111,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,3,Steve jumped on the dog,Negative sentence,1.02146792412,1,11
1880,116,Sklar,50,1,-4.658536585,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,3,human trafficking,Negative phrase,1.04987287521,1,1050
1881,117,Sklar_Hebrew_negative,50,1,2.25,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,פנס בעין,Hebrew,0.766936063766,1,
1882,118,New,50,1,0.090909091,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,2,cardboard box,Neutral phrase,0.957762002945,1,1047
1883,119,New,50,1,-1.414634146,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,1,Claire dragged the car,Neutral sentence,0.866823196411,1,12
1884,120,Sklar_Hebrew_negative,50,1,-3.45,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,1,ריח מהפה,Hebrew,1.01675796509,1,
1885,121,Sklar_Hebrew_neutral,80,1,0.95,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,מהדק נייר,Hebrew,0.715535163879,1,
1886,122,Sklar_Hebrew_negative,80,1,-2.0,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,בן-כלבה,Hebrew,0.600439071655,1,
1887,123,Sklar_Hebrew_negative,80,1,-2.7,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,1,לקפוץ מהגג,Hebrew,3.80367684364,1,
1888,124,Sklar_Hebrew_negative,50,1,-3.85,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,2,נרדם בנהיגה,Hebrew,0.966559886932,1,
1889,125,Sklar,50,1,-3.465116279,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,2,vegetative state,Negative phrase,0.700201034546,1,1028
1890,126,Sklar_Hebrew_negative,80,1,-3.1,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,2,מנוחת עולמים,Hebrew,0.916793107986,1,
1891,127,Sklar,50,1,-4.395348837,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,concentration camp,Negative phrase,0.613598108292,1,1026
1892,128,Sklar_Hebrew_neutral,50,1,1.45,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,תיקרה גבוהה,Hebrew,0.800192117691,1,
1893,129,New,50,1,-4.363636364,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,2,Dad slapped the toddler,Negative sentence,0.681095123291,1,5
1894,130,Sklar_Hebrew_negative,80,1,-3.35,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,פיטריות ברגליים,Hebrew,0.667181015015,1,
1895,131,Sklar,50,1,0.636363636,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,clothes closet,Neutral phrase,0.924850940704,1,1000
1896,132,Sklar,50,1,0.681818182,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,hand rail,Neutral phrase,0.667154073715,1,1007
1897,133,Sklar_Hebrew_negative,50,1,-4.1,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,1,סחר בנשים,Hebrew,0.712217092514,1,
1898,134,Sklar,50,1,0.744186047,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,1,backpack,Neutral phrase,0.899985074997,1,1019
1899,135,New,50,1,-1.75,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,1,The baby kicked john,Neutral sentence,0.750076055527,1,13
1900,136,New,50,1,0.522727273,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,letterbox,Neutral phrase,0.733659982681,1,1018
1901,137,Sklar_Hebrew_negative,50,1,-1.74,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,2,פיק ברכיים,Hebrew,0.771660089493,1,
1902,138,New,50,1,-4.511627907,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,1,The snake ate the man,Negative sentence,0.805023908615,1,29
1903,139,Sklar_Hebrew_negative,50,1,-3.75,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,2,כיסא חשמלי,Hebrew,0.783265829086,1,
1904,140,Sklar_Hebrew_neutral,50,1,0.85,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,up,0,,0,דף שורות,Hebrew,0.666833162308,1,
1905,141,New,50,1,3.545454545,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,2,The fireman killed the fire,Neutral sentence,0.700038909912,1,4
1906,142,Sklar,50,1,0.4318181820000001,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,2,paper clip,Neutral phrase,0.633671045303,1,1009
1907,143,Sklar_Hebrew_negative,50,1,-2.68,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,טיפול שורש,Hebrew,0.866698026657,1,
1908,144,Sklar_Hebrew_neutral,50,1,1.15,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,2,גג-רעפים,Hebrew,0.866689920425,1,
1909,145,Sklar_Hebrew_negative,50,1,-2.25,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,down,0,,0,סוף העולם,Hebrew,0.533722877502,1,
1910,146,Sklar_Hebrew_neutral,50,1,1.95,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,1,סבון גוף,Hebrew,1.86652183533,1,
1911,147,New,50,1,-3.911111111,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,3,The actor shot the photographer,Negative sentence,1.76643204689,1,19
1912,148,New,50,1,-2.23255814,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,2,The male was a pig,Negative sentence,1.03799200058,1,18
1913,149,Sklar_Hebrew_neutral,50,1,0.3,19,,,up,2016_Jan_19_1605,CFS popping time,60.0294257401,up,1,,1,תיבת דואר,Hebrew,1.34093499184,1,
1914,150,New,50,1,-1.219512195,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,The man ate the snake,Neutral sentence,0.783402919769,1,29
1915,151,Sklar_Hebrew_neutral,80,1,2.05,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,ארון בגדים,Hebrew,0.633527994156,1,
1916,152,Sklar,50,1,0.5111111110000001,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,tile roof,Neutral phrase,0.613707065582,1,1002
1917,153,New,50,1,-2.585365854,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,The toddler slapped dad,Neutral sentence,0.680912017822,1,5
1918,154,New,50,1,-3.933333333,19,,,down,2016_Jan_19_1605,CFS popping time,60.0294257401,down,1,,1,The fish ate the people,Negative sentence,0.633581161499,1,25
